im02_aligned_total	1	d24d52db1ded50448fa1462868b2ddc4a44ef49d51b5eff852e4e08590760c20	1.061049	4059dee2-7812-4845-84a6-4d8e1821d237	{"read_rows":"8193","read_bytes":"278529","written_rows":"0","written_bytes":"0","total_rows_to_read":"8193","result_rows":"1","result_bytes":"1684","elapsed_ns":"37075991","memory_usage":"5990420"}
im02_aligned_total	2	d24d52db1ded50448fa1462868b2ddc4a44ef49d51b5eff852e4e08590760c20	1.094777	8d819ab9-9ff2-4a3d-89e2-f3cd2010af84	{"read_rows":"8193","read_bytes":"278529","written_rows":"0","written_bytes":"0","total_rows_to_read":"8193","result_rows":"1","result_bytes":"1684","elapsed_ns":"24721750","memory_usage":"5994652"}
im02_aligned_total	3	d24d52db1ded50448fa1462868b2ddc4a44ef49d51b5eff852e4e08590760c20	0.487560	e90c56c0-fe12-44d9-ab76-dd14afe043a4	{"read_rows":"8193","read_bytes":"278529","written_rows":"0","written_bytes":"0","total_rows_to_read":"8193","result_rows":"1","result_bytes":"1684","elapsed_ns":"24960931","memory_usage":"5986444"}
im03_ragged_platform	1	be982ae6dd365730d20a6d096f4db29ea4fb960bd5f1ef5db10b966557e08a2e	0.414289	69935aca-e1e6-429a-ba78-bd520f92900c	{"read_rows":"24577","read_bytes":"491521","written_rows":"0","written_bytes":"0","total_rows_to_read":"24577","result_rows":"1","result_bytes":"6036","elapsed_ns":"33739969","memory_usage":"5833016"}
im03_ragged_platform	2	be982ae6dd365730d20a6d096f4db29ea4fb960bd5f1ef5db10b966557e08a2e	0.435897	905299d1-c1af-4e51-903d-0bdaee0e2da0	{"read_rows":"24577","read_bytes":"491521","written_rows":"0","written_bytes":"0","total_rows_to_read":"24577","result_rows":"1","result_bytes":"6036","elapsed_ns":"43652557","memory_usage":"5833048"}
im03_ragged_platform	3	be982ae6dd365730d20a6d096f4db29ea4fb960bd5f1ef5db10b966557e08a2e	1.091287	909359de-69d7-484f-b42b-4638906ee4ff	{"read_rows":"24577","read_bytes":"491521","written_rows":"0","written_bytes":"0","total_rows_to_read":"24577","result_rows":"1","result_bytes":"6036","elapsed_ns":"28039534","memory_usage":"5837272"}
im04_ragged_platform_content	1	6189cc1a05238487e4ec89f01e872e6758242c9a444f9643d1c516df86e5bcfc	1.115037	c0abfa36-9078-488a-9261-00cec5354815	{"read_rows":"16385","read_bytes":"368433","written_rows":"0","written_bytes":"0","total_rows_to_read":"16385","result_rows":"1","result_bytes":"6292","elapsed_ns":"33799718","memory_usage":"5849658"}
im04_ragged_platform_content	2	6189cc1a05238487e4ec89f01e872e6758242c9a444f9643d1c516df86e5bcfc	0.619488	1508d001-c24e-42ba-a722-9bc48882bb45	{"read_rows":"16385","read_bytes":"368433","written_rows":"0","written_bytes":"0","total_rows_to_read":"16385","result_rows":"1","result_bytes":"6292","elapsed_ns":"57549019","memory_usage":"5849626"}
im04_ragged_platform_content	3	6189cc1a05238487e4ec89f01e872e6758242c9a444f9643d1c516df86e5bcfc	0.453884	4c017070-4560-4cff-a18e-6a8de21eef8f	{"read_rows":"16385","read_bytes":"368433","written_rows":"0","written_bytes":"0","total_rows_to_read":"16385","result_rows":"1","result_bytes":"6292","elapsed_ns":"69783598","memory_usage":"5849722"}
im05_same_hour_ragged_total	1	8e49d8aa009a6dabac1e85b30ec0ded3a18f9b3eb43f54102a94aad94e383094	0.436948	4ff85618-fe8d-4ecb-bc50-9b8ae286cbba	{"read_rows":"34815","read_bytes":"597993","written_rows":"0","written_bytes":"0","total_rows_to_read":"34815","result_rows":"1","result_bytes":"1684","elapsed_ns":"28542004","memory_usage":"5804994"}
im05_same_hour_ragged_total	2	8e49d8aa009a6dabac1e85b30ec0ded3a18f9b3eb43f54102a94aad94e383094	0.419656	58ce6e5e-1d0d-4563-b488-bdc5d3909888	{"read_rows":"34815","read_bytes":"597993","written_rows":"0","written_bytes":"0","total_rows_to_read":"34815","result_rows":"1","result_bytes":"1684","elapsed_ns":"49425142","memory_usage":"5798570"}
im05_same_hour_ragged_total	3	8e49d8aa009a6dabac1e85b30ec0ded3a18f9b3eb43f54102a94aad94e383094	0.448224	dac532dc-7c18-4ee4-8adf-f5cd3aa436a6	{"read_rows":"34815","read_bytes":"597993","written_rows":"0","written_bytes":"0","total_rows_to_read":"34815","result_rows":"1","result_bytes":"1684","elapsed_ns":"37542531","memory_usage":"5794594"}
im06_minute_curve_range	1	59cc862ee7c1558162146e851bd3314ded2489c937b574b1fe4601f761b94a7b	0.425492	3e110d62-b289-4288-959b-81fb4d377198	{"read_rows":"26623","read_bytes":"319465","written_rows":"0","written_bytes":"0","total_rows_to_read":"26623","result_rows":"74","result_bytes":"5188","elapsed_ns":"14913342","memory_usage":"4448261"}
im06_minute_curve_range	2	59cc862ee7c1558162146e851bd3314ded2489c937b574b1fe4601f761b94a7b	0.410110	55c1901c-2d68-45a0-ac26-8a90d82223c8	{"read_rows":"26623","read_bytes":"319465","written_rows":"0","written_bytes":"0","total_rows_to_read":"26623","result_rows":"74","result_bytes":"5188","elapsed_ns":"9925268","memory_usage":"4449301"}
im06_minute_curve_range	3	59cc862ee7c1558162146e851bd3314ded2489c937b574b1fe4601f761b94a7b	0.392822	70a0936e-f4eb-470c-bde4-8004281596c1	{"read_rows":"26623","read_bytes":"319465","written_rows":"0","written_bytes":"0","total_rows_to_read":"26623","result_rows":"74","result_bytes":"5188","elapsed_ns":"9203367","memory_usage":"4448421"}
pd01_day_total	1	dc7e196283c87034aa8074b2e49cfa48793af4d2dbf75ae46c6f076e39b1d445	1.076631	6e7890b9-9791-4a5e-a148-9b056afbeabf	{"read_rows":"8192","read_bytes":"286720","written_rows":"0","written_bytes":"0","total_rows_to_read":"8192","result_rows":"1","result_bytes":"932","elapsed_ns":"8522557","memory_usage":"5469706"}
pd01_day_total	2	dc7e196283c87034aa8074b2e49cfa48793af4d2dbf75ae46c6f076e39b1d445	0.456532	84bab825-7d1c-460e-ab57-5034c77c0d07	{"read_rows":"8192","read_bytes":"286720","written_rows":"0","written_bytes":"0","total_rows_to_read":"8192","result_rows":"1","result_bytes":"932","elapsed_ns":"7199856","memory_usage":"5469706"}
pd01_day_total	3	dc7e196283c87034aa8074b2e49cfa48793af4d2dbf75ae46c6f076e39b1d445	0.395334	a677771b-c6e2-4165-b442-ecc0a95552b0	{"read_rows":"8192","read_bytes":"286720","written_rows":"0","written_bytes":"0","total_rows_to_read":"8192","result_rows":"1","result_bytes":"932","elapsed_ns":"8472127","memory_usage":"5469706"}
pd02_day_platform	1	b5471abcdeb3578a32e8b058bdc023c3c0042fb94bc06f8975cbb18f4e3ea74d	0.373943	1e5a7cad-9df6-48c5-8a75-a876b5d8a56a	{"read_rows":"8192","read_bytes":"286720","written_rows":"0","written_bytes":"0","total_rows_to_read":"8192","result_rows":"1","result_bytes":"3621","elapsed_ns":"8445777","memory_usage":"4994118"}
pd02_day_platform	2	b5471abcdeb3578a32e8b058bdc023c3c0042fb94bc06f8975cbb18f4e3ea74d	0.461130	86329734-89a8-4e75-9b85-4b4fef2d6da7	{"read_rows":"8192","read_bytes":"286720","written_rows":"0","written_bytes":"0","total_rows_to_read":"8192","result_rows":"1","result_bytes":"3621","elapsed_ns":"24718390","memory_usage":"4993990"}
pd02_day_platform	3	b5471abcdeb3578a32e8b058bdc023c3c0042fb94bc06f8975cbb18f4e3ea74d	1.064909	e191900b-44f3-4a30-9f48-fc27c38cd858	{"read_rows":"8192","read_bytes":"286720","written_rows":"0","written_bytes":"0","total_rows_to_read":"8192","result_rows":"1","result_bytes":"3621","elapsed_ns":"8834367","memory_usage":"4993990"}
pd03_day_platform_content	1	49bcad65f77a206057446e9bb88db4512a8087f1a235aaa28b7a21f8af22e083	0.402841	6ddbede6-c405-4c94-ba16-a1ac250c8a31	{"read_rows":"8192","read_bytes":"286720","written_rows":"0","written_bytes":"0","total_rows_to_read":"8192","result_rows":"1","result_bytes":"3765","elapsed_ns":"12436680","memory_usage":"5006758"}
pd03_day_platform_content	2	49bcad65f77a206057446e9bb88db4512a8087f1a235aaa28b7a21f8af22e083	0.626951	50f34a3c-f5b6-41db-8e73-4bfdb4cd2e3f	{"read_rows":"8192","read_bytes":"286720","written_rows":"0","written_bytes":"0","total_rows_to_read":"8192","result_rows":"1","result_bytes":"3765","elapsed_ns":"10885719","memory_usage":"5006918"}
pd03_day_platform_content	3	49bcad65f77a206057446e9bb88db4512a8087f1a235aaa28b7a21f8af22e083	0.393788	2ac9f577-3a44-4ca5-8e57-bc0068031d58	{"read_rows":"8192","read_bytes":"286720","written_rows":"0","written_bytes":"0","total_rows_to_read":"8192","result_rows":"1","result_bytes":"3765","elapsed_ns":"11991300","memory_usage":"5006742"}
ph01_hour_total	1	a48abdea2f33655362c66c5d108f34804ecab087f55449ed5bac983269d00c7b	0.392798	ae1e345f-1749-47e9-92af-7f1c877c10b0	{"read_rows":"8192","read_bytes":"286720","written_rows":"0","written_bytes":"0","total_rows_to_read":"8192","result_rows":"1","result_bytes":"1180","elapsed_ns":"10690389","memory_usage":"4638133"}
ph01_hour_total	2	a48abdea2f33655362c66c5d108f34804ecab087f55449ed5bac983269d00c7b	1.068732	65c6dc7f-5823-4a0b-b6b0-7fb45b0976d8	{"read_rows":"8192","read_bytes":"286720","written_rows":"0","written_bytes":"0","total_rows_to_read":"8192","result_rows":"1","result_bytes":"1180","elapsed_ns":"6563365","memory_usage":"4638277"}
ph01_hour_total	3	a48abdea2f33655362c66c5d108f34804ecab087f55449ed5bac983269d00c7b	0.411932	c60b8c8d-fa60-4546-8978-a58cbb28cf0c	{"read_rows":"8192","read_bytes":"286720","written_rows":"0","written_bytes":"0","total_rows_to_read":"8192","result_rows":"1","result_bytes":"1180","elapsed_ns":"12308670","memory_usage":"4638101"}
ph02_hour_platform	1	475b7ba818cdfb612acc87513286edce566822f27e9e0cb4d1e98bd73a2a7509	0.459866	bdfefb81-52c6-4f5c-bf61-5f3122349e14	{"read_rows":"8192","read_bytes":"286720","written_rows":"0","written_bytes":"0","total_rows_to_read":"8192","result_rows":"1","result_bytes":"9736","elapsed_ns":"10837799","memory_usage":"4666469"}
ph02_hour_platform	2	475b7ba818cdfb612acc87513286edce566822f27e9e0cb4d1e98bd73a2a7509	0.382545	f5245d3a-e76d-4a7d-a407-d35cdb1ef3db	{"read_rows":"8192","read_bytes":"286720","written_rows":"0","written_bytes":"0","total_rows_to_read":"8192","result_rows":"1","result_bytes":"9736","elapsed_ns":"9693648","memory_usage":"4666213"}
ph02_hour_platform	3	475b7ba818cdfb612acc87513286edce566822f27e9e0cb4d1e98bd73a2a7509	0.366398	32e148b7-78c7-4d23-8202-1b60453159a5	{"read_rows":"8192","read_bytes":"286720","written_rows":"0","written_bytes":"0","total_rows_to_read":"8192","result_rows":"1","result_bytes":"9736","elapsed_ns":"8010856","memory_usage":"4666325"}
ph03_hour_platform_content	1	3057fbbb57cad079e1c4d3fe1b536691121f0caa9306457e1e0f3737256f8d7d	0.366833	37951909-b7be-4949-8401-531431302125	{"read_rows":"8192","read_bytes":"286720","written_rows":"0","written_bytes":"0","total_rows_to_read":"8192","result_rows":"1","result_bytes":"9512","elapsed_ns":"7742516","memory_usage":"4679461"}
ph03_hour_platform_content	2	3057fbbb57cad079e1c4d3fe1b536691121f0caa9306457e1e0f3737256f8d7d	0.376832	5dbaf47a-fb2d-4e31-871f-8ebd17c1bdb2	{"read_rows":"8192","read_bytes":"286720","written_rows":"0","written_bytes":"0","total_rows_to_read":"8192","result_rows":"1","result_bytes":"9512","elapsed_ns":"9672188","memory_usage":"4679717"}
ph03_hour_platform_content	3	3057fbbb57cad079e1c4d3fe1b536691121f0caa9306457e1e0f3737256f8d7d	1.056844	db59795e-368f-4091-a9cf-017685bf6f69	{"read_rows":"8192","read_bytes":"286720","written_rows":"0","written_bytes":"0","total_rows_to_read":"8192","result_rows":"1","result_bytes":"9512","elapsed_ns":"10253438","memory_usage":"4679509"}
pm01_minute_total_range	1	8e4e215fd9250361295bd4de7072d4d41169122ec8e4f5ff68b0a724943dc474	0.429738	424523b5-b572-4c2d-b3e7-81a65838ef6d	{"read_rows":"34815","read_bytes":"597993","written_rows":"0","written_bytes":"0","total_rows_to_read":"34815","result_rows":"1","result_bytes":"1040","elapsed_ns":"33711868","memory_usage":"5767086"}
pm01_minute_total_range	2	8e4e215fd9250361295bd4de7072d4d41169122ec8e4f5ff68b0a724943dc474	0.491456	29b2c754-1bce-47f8-be17-1af0ce20d546	{"read_rows":"34815","read_bytes":"597993","written_rows":"0","written_bytes":"0","total_rows_to_read":"34815","result_rows":"1","result_bytes":"1040","elapsed_ns":"46582849","memory_usage":"5759910"}
pm01_minute_total_range	3	8e4e215fd9250361295bd4de7072d4d41169122ec8e4f5ff68b0a724943dc474	0.385944	7e5651ba-ce12-4fb3-84c3-9bd637cac93d	{"read_rows":"34815","read_bytes":"597993","written_rows":"0","written_bytes":"0","total_rows_to_read":"34815","result_rows":"1","result_bytes":"1040","elapsed_ns":"24577471","memory_usage":"5764798"}
pm02_minute_total_direct	1	e772e4c96c13a33c148ab0b17bd7621e7e34a022a3f40f1aba725f2cb2123014	0.384485	6f48c313-8a5e-4b53-ba4e-73183c17eefb	{"read_rows":"26622","read_bytes":"319464","written_rows":"0","written_bytes":"0","total_rows_to_read":"26622","result_rows":"1","result_bytes":"136","elapsed_ns":"5829265","memory_usage":"3667349"}
